Key,Title,Link,Time,Category,Content
WaPo_4,Trump and Vance revel in Democratic troubles in first rally together,https://www.washingtonpost.com/elections/2024/07/20/trump-vance-michigan-rally-grand-rapids/,2024-07-21 08:00:02.860575,,"GRAND RAPIDS, Mich. — Former president Donald Trump reveled in Democrats’ turmoil at  his first rally since his attempted assassination at another campaign event, joined by his newly announced running mate, J.D. Vance.Trump and Vance, the Republican senator from Ohio, appeared in Grand Rapids exactly one week after a gunman opened fire at Trump’s rally in Butler, Pa. with an AR-style rifle. The attack killed one audience member, injured others and left Trump with a bloody ear, instantly creating a shocking election-year scene in which Trump pumped his fist and shouted “Fight!” as Secret Service officers rushed him offstage.Now, Trump is coming off his formal nomination at the Republican National Convention in perhaps his strongest political position this campaign cycle, with some Democrats pushing to remove President Biden last-minute from their ticket and Republicans full of optimism. Trump spoke gleefully about Democrats’ disarray Saturday, at one point polling the audience on who they most wanted him to run against.The crowd booed for Michigan Gov. Gretchen Whitmer (D) and Vice President Harris, whose name Trump butchered. But the audience roared loudest when Trump named Biden — reflecting Republicans’ growing confidence that they can beat the incumbent.As Democrats warn that Trump is a threat to democracy, Trump tried to cast his opponents’ wrangling over Biden’s future as undemocratic. The man who tried to overthrow his 2020 loss said that Democratic “bosses” are trying to “overthrow the results of their own party’s primaries” and declared, “last week I took a bullet for democracy.”The Grand Rapids event was Trump and Vance’s first rally as running mates and underscores the Trump team’s hopes that Vance’s Ohio upbringing and populist message will help them win the neighboring swing states of Michigan and Pennsylvania. Speaking for just over 10 minutes Saturday afternoon ahead of Trump’s remarks, Vance highlighted his roots in a “working class family” that struggled with addiction and said he viewed both political parties as “broken” for a long time.He laid out the “America First” and isolationist ideas he has championed in a changing GOP. He rebuked leaders across the political spectrum he said had allowed American jobs to be outsourced and suggested the United States should pick its foreign entanglements more carefully.“There’s nothing radical about having a strong national security that when we go to the war, we punch and we punch hard, but being cautious, and not trying to get America involved in every far-flung corner and conflict of the world,” Vance said. “Sometimes, my friends, it just is none of our business and we oughta stay out of it.” The crowd cheered.Trump took the stage with a small tan bandage on his ear instead of the conspicuous white one he wore at the Republican convention after the assassination attempt left him wounded. On Saturday, he also shared a letter from Rep. Ronny Jackson (R-Tex.), a close ally and former White House physician, that said Trump’s wound required no sutures but still bled intermittently, requiring a dressing.At the rally, Trump made some efforts to pivot to a general election audience. He ramped up his attacks on a conservative policy effort called Project 2025, even as its architects include staunch Trump allies and members of his first administration. Trump has tried to distance himself as Democrats increasingly attack Project 2025, and on Saturday, Trump called the effort “seriously extreme” and a product of the “severe right.” But the package also includes many proposals that Trump has endorsed.At the same time, Trump returned to the red-meat issues that amp up his base. He got some of his biggest cheers promising to carry out mass deportations and “shift massive portions of federal law enforcement to immigration enforcement.” He repeated his false claims the 2020 election was rigged.He criticized government rules meant to increase electric car production — but also tempered it with praise for Elon Musk, the CEO of electric-car maker Tesla, who recently endorsed Trump and is said to be planning large donations to Trump’s reelection. “I’ve had them, I’ve driven them, they’re incredible but they’re not for everybody,” Trump said of EVs.Trump also doubled down on his praise for leaders that President Biden and other U.S. officials have condemned as dictators. He recounted saying of Chinese President Xi Jinping: “He’s a brilliant man, he controls 1.4 billion people with an iron fist,” and riffed on the idea, saying Xi makes people like Biden look like “babies.”“They’re all smart, tough, they love their country,” Trump said of Xi as well as Russian President Vladimir Putin.Despite the violence last week, Trump supporters queued up in long lines early Saturday to hear from their official ticket. Many rally attendees wore shirts with Trump’s words after the assassination attempt — “fight, fight, fight” — or with photos of Trump raising his fist, and a few sported ear bandages meant to mimic the one Trump had at the GOP convention.Saturday’s rally took taking place with extra safety precautions. The event was moved indoors after the shooting at an open-air event because an arena is easier to secure, The Washington Post previously reported, and Trump’s campaign does not expect to hold any more outdoor rallies soon. Secret Service sought additional help from local law enforcement as well.Supporters at the rally said they believed that God saved Trump’s life last week and expressed little fear for their own security.“I feel safe and I don’t feel worried. Security is beefed up as much as it could be,” said Angelic Johnson, 54. “We just have to look to God to protect us like he did that night that Trump got shot.” She said she came to learn more about Vance after only knowing his basic biography.Biden’s campaign held a news conference Saturday ahead of the Grand Rapids rally to assail Trump’s agenda, saying it would hurt workers while giving breaks to the wealthy. Whitmer (D) shared a video with her “welcome” message for Trump and Vance, saying that “here, we protect reproductive freedom” and making other digs at Trump’s policies.But Democrats’ own turmoil has been a growing distraction. A dozen more Democratic lawmakers called on Biden to pull out of the presidential race on Friday alone, indicating a party still deeply unsettled by Biden’s struggle to hold his train of thought at a June 27 debate and other stumbles.A bout of covid-19 has also taken Biden off the campaign trail while Trump and Vance plan a bundle of events coming out of the Republican convention.On Monday afternoon, Vance will hold a rally in his hometown of Middletown, Ohio. Then he will head to a Monday evening rally in Radford, Va. — a signal of the Trump campaign’s continued efforts to expand the map of competitive states to places where Democrats usually prevail in the presidential race. Biden won Virginia by 10 points in 2020.Trump plans to speak at a rally in Charlotte on Wednesday evening.Trump, appearing at the convention with a bandage on his ear, used his speech to call for unity after last week’s rally shooting. “The discord and division in our society must be healed,” he said.But after recounting the assassination attempt and attributing his survival to divine intervention, Trump mostly returned to his usual material. He jabbed at “crazy Nancy Pelosi” and alluded to his false claims the 2020 election was stolen from him — “that horrible, horrible result that we’ll never let happen again.Knowles reported from Washington."
WaPo_5,"Election 2024 live updates: Calls mount for Biden to step aside; Trump, Vance had rally in Michigan",https://www.washingtonpost.com/elections/2024/07/20/election-2024-biden-trump-campaign-updates/,2024-07-21 08:03:02.860575,,"Calls from fellow Democrats are continuing to mount for President Biden to exit the presidential race even as his campaign insists he will remain the party’s nominee. More than 35 congressional Democrats have called for Biden to step aside, according to a Washington Post tally. Former president Donald Trump and his running mate, Sen. J.D. Vance (R-Ohio), held a rally Saturday in the battleground state of Michigan. Vice President Harris spoke at a fundraiser in Cape Cod, Mass., as Biden remains sidelined after testing positive this week for the coronavirus."
WaPo_6,"FCC slashes cost of phone calls for inmates, capping decades-long effort",https://www.washingtonpost.com/nation/2024/07/20/fcc-cut-call-rates-prison/,2024-07-21 09:59:02.967398,,"The cost of phone calls will drop dramatically for incarcerated people under new rules that federal regulators approved Thursday, concluding a decades-long effort to provide relief to the nation’s 2 million inmates and their families.A 15-minute call to or from large jails, which now costs as much as $11.35, will cost 90 cents  beginning next year. In small jails,  the cost will fall from as high as $12.10 to $1.35. Video call rates will decrease to less than one-quarter of current prices, according to rules passed unanimously by the Federal Communications Commission.An FCC draft order estimated the caps would save incarcerated people and their families, friends and legal teams about $386 million.“It is no secret that the market for communication services for incarcerated people has long been plagued by predatory fees and practices,” FCC Commissioner Geoffrey Starkssaid in a statement Thursday. “Today’s actions put an end to these abuses.”Advocates for incarcerated people and their families praised the decision, saying it was ending a “cruel” practice.“The FCC’s order is a massive victory for incarcerated people, their families, and their allies who have spent decades fighting the exploitative prison telecom industry,” the Prison Policy Initiative, a nonprofit organization that opposes mass incarceration, wrote in a published briefing.Opponents expressed concern that the rate cuts could prove costly for telecommunications companies serving smaller jails and stress state budgets. FCC Commissioner Brendan Carr, who approved the decision, wrote in a statement that he nevertheless worried that the caps weren’t high enough to offset some security costs for the companies and feared some companies might stop serving smaller facilities as a result.The push for lower rates began about two decades ago, when a retired nurse in D.C. filed a petition asking the FCC to address the expense. Martha Wright-Reed, who died in 2015, wrote that she had to spend hundreds of dollars each month to call her incarcerated grandson, Ulandis Forte. She thought it was wrong that Forte had to pay more than non-incarcerated people to keep in touch with family, she told The Washington Post in 2012.“She was right,” FCC Chairwoman Jessica Rosenworcel said in a statement celebrating the decision Thursday. “For those who are incarcerated and their loved ones, talk does not come cheap.”Rosenworcel added that the price of one call could cost as much as an unlimited monthly plan for people who are not incarcerated. She also noted that regular contact with relatives can also reduce recidivism among inmates, a conclusion that several studies corroborate.Correctional facilities often have an exclusive agreement with one company, meaning incarcerated people and their relatives must use that provider regardless of how much it charges. Those companies then share a portion of the revenue with the facilities, known as “site commissions,” which some local officials say helps fund staff to monitor the calls. Thursday’s FCC vote also prohibited most of those payments.The U.S. Court of Appeals for the D.C. Circuit had reversed similar rate caps in 2017, finding that the FCC had exceeded its authority in implementing them. But the bipartisan Martha Wright-Reed Just and Reasonable Communications Act, signed by President Biden last year, broadened the FCC’s authority to cap call rates, and set the stage for this week’s vote.In statements backing the decision, FCC commissioners recounted stories they had heard from family members of incarcerated people. One father had said he couldn’t afford to call his young children during his first two years in a Colorado correctional facility, a commissioner wrote. An incarcerated mother in Illinois recounted taking a job cleaning bathrooms so she could collect bits of soap to save money on hygiene and use more of her funds to call her children, according to another commissioner.Sen. Tammy Duckworth (D-Ill.), who championed the Martha Wright-Reed Act, applauded the FCC’s decision as one that would “end the predatory status quo.”“For far too long, too many families were forced to spend outrageous amounts of money simply to speak on the phone with their incarcerated loved ones, denying children the comfort of hearing their parents’ voices and preventing spouses from being able to say a simple ‘I’m here for you’ to their partners,” Duckworth said in a statement Thursday.The federal-level change follows the implementation of several state laws slashing the cost of talking to incarcerated family members and friends, including in Connecticut, California and Colorado.In Denver, Colorado state Rep. Mandy Lindsay (D) told a state House committee last year that she learned about the high cost of prison phone calls when one of her relatives became incarcerated. Because of the rates, Lindsay testified, “the amount of time that we talked was based on money.”"
WaPo_7,"Steven Birnbaum, D.C. United’s retiring captain, signs off with a cameo",https://www.washingtonpost.com/sports/2024/07/20/dc-united-celtic-steven-birnbaum/,2024-07-21 09:58:02.967398,,"At no point in Steven Birnbaum’s pregame routine did the retiring defender let on that D.C. United’s 4-0 loss to Scottish power Celtic on Saturday night at Audi Field would be the final appearance of a decorated 11-year career in the nation’s capital.Birnbaum led United out of the tunnel, walking hand in hand with his 4-year-old daughter, Colette, and his 3-year-old son, Brooks. He stayed on his toes during the national anthem, bobbing and swaying to loosen his legs. The 33-year-old greeted Celtic captain Matt O’Riley for the coin toss, then stripped off the white No. 15 T-shirt that every D.C. player was donning in Birnbaum’s honor. Taking his customary spot at the heart of United’s back line, Birnbaum zigzagged as if bracing for a game full of quick cuts, then crouched and hopped as if preparing for a long night of contested headers.But as United played the kickoff backward and promptly fired the ball out of bounds, the happy pretense evaporated and reality reigned. For as much as Birnbaum would have loved to roam Audi Field for a final 90 minutes — or 45 or 10 or two — the troublesome hip and knee that brought about his early retirement wouldn’t have it. So Birnbaum made his planned exit seconds into the exhibition, exchanging hearty hugs with his teammates and applauding the fans who propped up a “Thanks Captain” banner in his honor.The No. 2 draft pick out of California in 2014, Birnbaum made 275 appearances for D.C. — good for third in club history — over a career that included a 2016 all-star nod and 11 U.S. national team caps. Having missed the start of the season following February knee surgery, Birnbaum logged just six matches before deciding to hang up his cleats. Irreparable cracks, it turned out, had appeared in the longtime iron man’s armor.After removing the captain’s armband and handing it to his replacement, Lucas Bartlett, Birnbaum embraced Coach Troy Lesesne, hoisted his daughter as she rushed into his arms and disappeared into the D.C. bench. He already was in street clothes by the time he resurfaced to address the fans during a halftime ceremony. “I gave everything I had on the field,” he told the announced 18,590 in attendance. Signing off for good, he exclaimed, “¡Vamos United!”One of us 🖤❤️ pic.twitter.com/qNOYBJ0JabThe friendly arrived three days after United (6-11-8) entered a month-long hiatus from regular season action with a last-gasp 3-2 win at Minnesota. On Wednesday, defender Aaron Herrera and Christian Benteke will participate in the MLS All-Star Game in Columbus, Ohio. United then will open the Leagues Cup — a tournament featuring every team from MLS and Mexico’s Liga MX — with a game at Atlanta on Friday.Lesesne retained just one starter — defender-midfielder Matti Peltola — from the win over Minnesota. Among the starters Saturday: new signings David Schnegg and Dominique Badji and academy player Graham Jones, a University of Virginia commit who spent preseason with United.Despite a slew of lunging saves by third-string goalkeeper Luis Zamudio, the makeshift D.C. squad couldn’t keep up with Celtic. O’Riley opened the scoring with a point-blank strike in the 25th minute. Seven minutes later, he doubled his tally by slotting a Zamudio rebound into an empty net. Mikey Johnston converted a 65th-minute tap-in before James Forrest capped the scoring with a counterattack goal four minutes later.Here’s what else to know about United’s loss:Schnegg, a left back signed from Sturm Graz in his native Austria, and Badji, a Senegalese forward who most recently played in the Turkish second division, logged 58 minutes apiece in their first appearances after the MLS transfer window opened Thursday. The reinforcements are sorely needed for a D.C. team that regularly fails to dress a full 20-player game-day roster because of injuries and a thin squad.Those injury woes resurfaced Saturday. Kristian Fletcher, an attacker playing for the first time in more than a month because of an ankle issue, exited in the fifth minute after suffering an apparent right hamstring injury. And Zamudio gave way to rookie Nathan Crockford — who denied Johnston’s 78th-minute penalty kick — after going down with an apparent leg injury early in the second half.The friendly marked the start of preseason for a Celtic team that won its 54th Scottish league title this past season (and 12th in the past 13 campaigns). Celtic will continue its U.S. tour against Manchester City on Tuesday in Chapel Hill, N.C., and Chelsea next Saturday in South Bend, Ind.Celtic, which played a mix of starters and reserves, held out newly signed Danish goalkeeper Kasper Schmeichel and American defender Cameron Carter-Vickers after they played at the European Championship and Copa América."
WaPo_8,Trump releases letter detailing medical care since assassination attempt,https://www.washingtonpost.com/politics/2024/07/20/donald-trump-shoot-ear/,2024-07-21 09:09:02.967398,,"Republican presidential nominee Donald Trump shared a letter signed by Rep. Ronny Jackson (R-Tex.) on Saturday detailing the care he has received since last weekend’s assassination attempt at a campaign rally in Pennsylvania.The letter, written by a political ally whose actions as a medical provider have come into question over the years, marks the most extensive medical information Trump’s team has shared publicly about the care he received after the assassination attempt.Jackson wrote that he has “evaluated and treated” Trump’s wound on his ear daily. Jackson is a former White House physician who has remained close to Trump since leaving the White House and later successfully running for Congress.Jackson told the New York Times in 2022, that he had allowed his medical license in Florida to expire because he did not have time to see patients. But his medical license remains in “military active” status until early 2025, which the Florida Department of Health states means that “the licensed practitioner, serving in the Armed Forces of the United States, is only authorized to practice in a military facility.”Jackson stated that Trump sustained a 2 cm wide wound from the track of a bullet “that extended down the cartilaginous surface of the ear.” No sutures were required for Trump’s wound, Jackson said, but “there is still intermittent bleeding requiring a dressing to be in place.”That dressing, a white square of gauze, was visible at the top of Trump’s ear throughout the convention. It also became a symbol for Trump supporters who sported makeshift bandages atop their right ears on the convention floor in solidarity with the former president. Most recently, at a campaign rally in Michigan on Saturday, he was wearing a standard, skin-tone bandage.Jackson also noted that the trauma initially caused bleeding and swelling, but that the swelling has since resolved and the wound was beginning to “heal properly.”The memo, written on Jackson’s U.S. Congress letterhead and shared by Trump online on Truth Social, also provides new details about the medical care his team says he received at Butler Memorial Hospital in Butler, Pa., immediately after the assassination attempt.Along with treating his wound, Jackson wrote, medical staff at the hospital “provided a thorough evaluation for additional injuries that included a CT [scan] of his head.”The hospital system where Trump was treated declined to weigh in on the contents of the letter.“Privacy laws and policies preclude us from commenting on care rendered,” said Tom Chakurda, chief communications and marketing officer for Independence Health Systems, which operates Butler Memorial.In a speech Thursday night in Milwaukee accepting the Republican nomination for president, Trump dramatically recounted the experience of narrowly missing a would-be assassin’s bullet at the Pennsylvania rally, saying he would describe what happened only once because it was “too painful to tell.”As he turned his head to the right to see a chart on display at the rally, he recalled, “I started to turn to my right, and was ready to begin a further turn — which I’m lucky I didn’t — when I heard a loud whizzing sound and felt something hit me, really hard, on my right ear.”“I said to myself, ‘Wow, what was that? It can only be a bullet,’ — and moved my right hand to my ear, brought it down, and my hand was covered with blood,” he continued. “I immediately knew it was very serious, that we were under attack.”Jackson said in the memo that Trump “will have further evaluations, including a comprehensive hearing exam, as needed.”“He will follow up with his primary care physician, as directed by the doctors that initially evaluated him,” Jackson continued, adding that he will be at the former president’s side “throughout the weekend to provide any medical assistance he needs.”Spokespeople in Jackson’s congressional office did not return requests for comment on Saturday.In Congress, Jackson has been staunchly pro-Trump, and he stated after last Saturday’s rally that members of his family were at the event and that his nephew had been injured.Jackson worked in the White House medical unit under three presidents but drew scrutiny in a Pentagon inspector general’s report, which states that he provided prescription drugs without proper paperwork — a habit that allegedly earned him the nickname “Candyman.” Jackson has denied the report’s claims, describing them as politically motivated.He has also garnered criticism for his glowing praise of Trump’s health in 2018, when he said that Trump had “incredibly good genes.”The Washington Post confirmed earlier this year that the Navy demoted Jackson in July 2022 after the inspector general’s report substantiated allegations about his inappropriate behavior as a White House physician — including making inappropriate sexual comments and erupting into fits of rage.Hannah Knowles contributed to this report."
WaPo_9,"Calls mount for Biden to step aside; Trump, Vance had rally in Michigan",https://www.washingtonpost.com/elections/2024/07/20/election-2024-biden-trump-campaign-updates/,2024-07-21 09:05:02.967398,,"Calls from fellow Democrats are continuing to mount for President Biden to exit the presidential race even as his campaign insists he will remain the party’s nominee. More than 35 congressional Democrats have called for Biden to step aside, according to a Washington Post tally. Former president Donald Trump and his running mate, Sen. J.D. Vance (R-Ohio), held a rally Saturday in the battleground state of Michigan. Vice President Harris spoke at a fundraiser in Cape Cod, Mass., as Biden remains sidelined after testing positive this week for the coronavirus."
WaPo_10,Republicans’ June fundraising is party’s strongest month in years,https://www.washingtonpost.com/politics/2024/07/20/fundraising-july-election-trump-biden/,2024-07-21 10:41:02.917621,,"The GOP posted another strong fundraising month in June, with the Republican National Committee reporting its best fundraising month in years, as Donald Trump appeared to surpass President Biden’s once-enormous campaign cash advantage.The RNC raised more than $66 million in June, according to filings submitted Saturday night to the Federal Election Commission. That sum marks the highest amount raised for the committee since late 2020, when Donald Trump’s false claims of voter fraud in that year’s election propelled hundreds of millions of dollars of giving in a matter of weeks.The RNC also reported a war chest of $102 million at the end of June, nearly double the amount of cash on hand reported at the end of May. The Democratic National Committee had not yet filed its report late Saturday night.The Republican Party’s fundraising momentum is an ominous sign for Democrats. The June reports only capture a few days of fundraising after Biden struggled through a June 27 debate with Trump, which increased doubts among many Democratic lawmakers about whether he can be effective and defeat the former president if he remains at the top of the ticket.Though the Biden campaign claimed it raised $38 million in the four days after the Atlanta debate faceoff, Biden’s faltering performance sent ripples of panic through the Democratic Party — leading some high-dollar donors to say they were pausing their giving to outside groups that pay for many of the ads to boost Biden’s candidacy and attack Trump. The potential dip in resources for the Biden campaign and its allies will not show up on FEC reports until August.Earlier this month, the Biden campaign said it raised $127 million in June, while the Trump campaign said it had raised $111.8 million over the same period. The Trump campaign’s reports filed Saturday night showed that it has about $285 million in the bank, while the Biden campaign has said it had $240 million in cash on hand across its allied committees, including the Democratic National Committee.Many Democrats are worried that large-dollar donations to Biden’s effort have dropped precipitously as Biden has weighed calls for him to abandon his reelection bid.A dozen Democrats, including two senators, called on Biden to drop out of the presidential race Friday — making it the largest single-day wave of such calls since the debate. Thirty-seven congressional Democrats have said he should step aside.As the number of lawmakers calling on Biden to bow out has risen, the president has also heard directly from allies such as House Minority Leader Hakeem Jeffries (D-N.Y.), who warned him that his candidacy could sink Democratic hopes of taking back the House, as well as former House speaker Nancy Pelosi (D-Calif.) who urged him to take a more clear-eyed look at his slippage in key swing state polls.Major Democratic donors, who see the possibility of defeating Trump slipping away, are also moving quickly to map out alternative scenarios, including an attempt by some to begin the process of vetting potential vice-presidential candidates who could serve alongside Kamala Harris, should she replace Biden as the party’s nominee."
WaPo_11,Nationals push aside MacKenzie Gore’s dud to rally past the Reds,https://www.washingtonpost.com/sports/2024/07/20/nationals-reds-mackenzie-gore/,2024-07-21 10:45:02.917621,,"Once the inning was over, MacKenzie Gore stared at the scoreboard and put his head down. His gray Washington Nationals jersey was a shade darker than when he took the mound 20 minutes earlier, a sign of the labor required to get through a disastrous beginning to his second half of the season.It took 48 pitches — 26 strikes and 22 balls — before Gore’s first inning was complete. If he hadn’t struck out the Cincinnati Reds’ Noelvi Marte to end threat, his Saturday night probably would have ended there. Still, his exit undoubtedly was coming soon. Gore lasted just two innings and departed with his team facing a deficit, but the Nationals rallied to a 5-4 win thanks to Jacob Young’s go-ahead single in the eighth.“I’m just not going deep into games — that’s frustrating for me,” Gore said. “It’s frustrating for the relievers that had to pitch seven innings today. But we won. And it’s a big win for us — a gutsy win.”Saturday was the second time in Washington’s past four games in which its starter threw at least 40 pitches in the first inning. Mitchell Parker didn’t make it out of the first July 13 in Milwaukee, but the bullpen starred as the Nationals rallied to a 6-5 victory on CJ Abrams’s go-ahead homer in the ninth. On Saturday at Nationals Park, the Nationals (46-53) showed their resilience again.This time, the winning rally started thanks to Ildemaro Vargas, who roped a double to lead off the eighth. James Wood grounded out to move him to third before Trey Lipscomb grounded out to pitcher Justin Wilson, setting up a matchup with Young. The scouting report on Young has been to work him in, but he turned on a first-pitch inside cutter from Wilson to drive a single through the left side of the infield and put his arm out in celebration as the Nationals scored a series win against the Reds (47-52).“The boys are going to play hard for 27 outs,” Manager Dave Martinez said. “They’re not going to give up.”Still, the start of the evening was disappointing for Gore. The 25-year-old left-hander allowed two hits, walked four and gave up three runs on his bobblehead night as his rough July continued. He threw 67 pitches; just 37 were strikes.For Gore to take another step forward as a top-of-the-rotation arm, he needs to eliminate bad outings like Saturday’s. He showed his ability to be elite with a 2.91 ERA and a 72-17 strikeout-to-walk ratio in the season’s first two months. Next, he needed to prove he could keep doing that for a full season.Gore’s ERA by month: 3.19 in April, 2.60 in May, 5.13 in June and 6.59 in July entering Saturday. Before the all-star break, he had allowed four runs or more in three of his previous four starts. The frustration was apparent in his deep, exasperated sighs in the clubhouse after each start. That continued Saturday.“We know what the problem is,” he said. “I’m going to stop talking about it, and I’m going to figure out a way — whenever I pitch again — figure out a way to be better. ... Been a good start to the second half in that way, but we saw what happened in the first two innings today.”He opened with seven straight balls before a strike led to sarcastic cheers from the home crowd. His first inning went as follows: four-pitch walk, six-pitch walk, nine-pitch strikeout, four-pitch RBI single, seven-pitch walk, 10-pitch sacrifice fly, eight-pitch strikeout.The Reds fouled off 16 pitches, including 11 fastballs. Gore threw just one first-pitch strike. After all of that, the Nationals trailed 2-0. But in the bottom half, Harold Ramírez hit his first home run as a National, a two-run shot to center that tied the score.Even with a second chance, Gore couldn’t salvage his outing. He recorded the first two outs of the second, then walked Jonathan India for a second time. Elly De La Cruz followed with an RBI double to give the Reds the lead and advanced to third on an error by Wood in left. A groundout kept the Nationals’ deficit at 3-2, but the end of the inning left Gore’s July ERA at 7.47. His struggles have coincided with command issues — he has 13 walks in 15⅔ innings this month.But just like a week earlier, Washington’s bullpen provided needed support. Jordan Weems allowed a solo homer to Tyler Stephenson in the third, but Robert Garcia, Dylan Floro and Derek Law didn’t allow a run over the next five innings. And the Nationals clawed their way back again — Abrams hit an RBI infield single in the fourth and Lane Thomas had a tying double in the seventh before Young delivered in the eighth. All-star Kyle Finnegan retired the side in order in the ninth for his 27th save as the Nationals put Gore’s ugly start behind them.“I think both times, the bullpen has just been unbelievable,” Young said. “For them to be put in that type of situation is [not easy], and for them to keep giving us a chance in those games is great. Both games, we’ve been able to scrap runs throughout the game and get a big hit late. ... It’s just cool to be able to win games like that.”Martinez said right-hander Cade Cavalli (recovering from Tommy John surgery) experienced “dead arm” after his rehab start for high Class A Wilmington on June 21. Then he got the flu before he was scheduled to make his next rehab start in early July, which is why he hasn’t pitched in nearly a month.The team plans to send the 25-year-old back to Florida to ramp up again soon. When Cavalli gets there, Martinez said, he will start from the beginning, throwing from flat ground and building his way back up to game action."
WaPo_12,WNBA All-Star Game highlights: Arike Ogunbowale leads leftovers past U.S. Olympic team,https://www.washingtonpost.com/sports/2024/07/20/wnba-all-star-game-live-updates/,2024-07-21 10:52:02.917621,,"Team WNBA took control in the third quarter and outlasted Team USA, winning, 117-109, in Saturday’s WNBA All-Star Game in Phoenix. Arike Ogunbowale’s 21-point third-quarter explosion powered Team WNBA. She finished with an All-Star Game record 34 points after going scoreless in the first half and was named MVP.Continue reading for highlights from the game."
WaPo_13,Asking Eric: No one wants to hear my travel stories,https://www.washingtonpost.com/advice/2024/07/21/asking-eric-travel-stories-conversations/,2024-07-21 11:59:02.730843,,"Dear Eric: I have been fortunate to have met a number of well-known people and visited many locales worldwide, often, due to my business, places where tourists don’t go.Occasionally, someone in a group I am with mentions reading about a person or place I know something about from personal experience. If I volunteer that I personally am acquainted with said individual or locale, the response is nearly always negative. The conversation dies, the people walk away.Apparently, I come across as a “been there, done that” type. I, for one, would be happy to gain firsthand knowledge about a person or place, but apparently most others don’t think that way. My response now is to remain silent and on the periphery of such conversations.— Lonely TravelerTraveler: While this isn’t your intention, I fear your input may strike some as bragging. Travel isn’t equally accessible to everyone. Many travelers love to bring back knowledge and stories, but those who missed the boat may not relish these souvenirs.When you next find yourself in one of these conversations, take the opportunity to ask those gathered what excites or interests them about an individual or locale. Let them talk about their own connection. It may not be informed in the same way as yours, but that doesn't make it less valuable.If you do want to share that you have firsthand knowledge, make sure you're responding to their story. Speak from your own enthusiasm, rather than your expertise. This makes the conversation a group of people talking about the wonders of the world rather than one person seemingly lecturing, even though that's not your intent.I sense in you a desire to tell your travel story. That's also what these people are trying to do. Take advantage of the chance to keep learning about exotic places, even while here at home.Dear Eric: When I was 16, more than 50 years ago, I had a girlfriend who lived in a nearby city. One day, I brought a joint of marijuana along on a visit. While her parents were away, we smoked it in their garage. Suddenly, we heard a car drive up and stop. In walked her father, a policeman, and her pastor.That is, they were all the same person. Her father was the police department chaplain. He smelled the smoke, took me down to the police station, and then to the bus station, and told me to never come back to their town again. I didn’t. I exchanged one card with the girl, a few months later, not really offering much more than vague regret.Now, 50 years later, I ran into her name in the local paper and she is a county judge!I struggled with alcohol and drugs for a while in my youth, but at age 36 got clean and sober — in part because of a deferred prosecution on a DUI — and I remain so. I was wondering if it would be appropriate for me to drop her a line, letting her know this, and expressing hope that the fallout of our mistake wasn’t too great on her and her family.— Amends Too Late?Amends: Congratulations on your decades of sobriety. I’m happy that you found solutions that worked for you and continue to positively impact your life. I think your former girlfriend, the judge, would be happy to hear about this, as well. An unexpected note from someone from the past who isn’t asking for anything could be a welcome, happy surprise.Amends aren't about changing what happened so much as improving the future's possibilities. We do that by acknowledging harm done and striving to fix what we can. So, don't beat yourself up too much for what happened. You may be thinking about the incident through the lens of all the other substance-related missteps in your past.Bringing the joint to her house wasn't the best strategic choice considering the one-man criminal justice system under her roof, but it may have taken on outsize importance in your mind as the years went by.Telling her the next chapters of your story and making amends, then, could have a positive, right-sizing effect on both of you.One hopes that, as a judge, she’s familiar with the efficacy of alternative sentencing for nonviolent drug offenses. Particularly, that addiction treatment mandated by drug courts, followed by monitoring, showed a recidivism rate 38 percent to 50 percent less than incarceration for drug offenses, according to the Stanford Network on Drug Policy.Your story can help put another human face on the problem of substance abuse for her. It’s something that she may return to as she weighs the law, the figures, and the cases before her. Your story has the power to change a lot more lives than you know.(Send questions to R. Eric Thomas at eric@askingeric.com or P.O. Box 22474, Philadelphia, PA 19110. Follow him on Instagram and sign up for his weekly newsletter at rericthomas.com.)2024 Tribune Content Agency, LLC."
